,电影,评分,链接,类型,地区,上映地点,时长(min),上映时间
1476,过年好,7.4,http://maoyan.com/films/345075,"剧情,喜剧",中国大陆,大陆上映,106.0,2016.0
1477,大灌篮,7.2,http://maoyan.com/films/15,"喜剧,运动","中国大陆,中国香港,中国台湾",大陆上映,99.0,2008.0
1478,花样年华,8.6,http://maoyan.com/films/685,"剧情,爱情",中国香港,中国香港上映,98.0,2000.0
1479,痞子英雄2：黎明升起,8.1,http://maoyan.com/films/79214,"剧情,动作,犯罪","中国台湾,中国大陆",大陆上映,126.0,2014.0
1481,怨灵宿舍之人偶老师,5.4,http://maoyan.com/films/1203846,"恐怖,惊悚,悬疑",中国大陆,大陆上映,90.0,2017.0
1482,A计划,7.5,http://maoyan.com/films/5768,"动作,喜剧",中国香港,中国香港上映,106.0,1983.0
1483,极地特快,0.0,http://maoyan.com/films/380,"动画,冒险,家庭",美国,大陆上映,100.0,2005.0
1484,雏妓,7.1,http://maoyan.com/films/247618,"剧情,情色",中国香港,中国香港上映,94.0,2015.0
1485,绿线往事,0.0,http://maoyan.com/films/1210910,剧情,塞浦路斯,柏林国际电影节上映,115.0,2017.0
1486,黑客帝国,9.0,http://maoyan.com/films/1249,"动作,科幻,冒险","美国,澳大利亚",大陆上映,136.0,2000.0
1487,刑警兄弟,8.4,http://maoyan.com/films/343477,"喜剧,动作",中国香港,大陆上映,97.0,2016.0
1489,碟仙诡谭2,3.9,http://maoyan.com/films/248576,"惊悚,悬疑",中国大陆,大陆上映,86.0,2017.0
1490,猪太狼的夏天,0.0,http://maoyan.com/films/367991,"剧情,喜剧",中国大陆,大陆上映,85.0,2017.0
1491,镇魂街,0.0,http://maoyan.com/films/248943,"剧情,动作,动画",中国大陆,大陆上映,12.0,2016.0
1493,金鸡SSS,7.3,http://maoyan.com/films/78628,"剧情,喜剧",中国香港,大陆上映,100.0,2014.0
1494,魔发精灵,9.0,http://maoyan.com/films/338401,"喜剧,动画,家庭",美国,大陆上映,93.0,2016.0
1495,傲慢与偏见与僵尸,6.6,http://maoyan.com/films/248249,"动作,恐怖,爱情","美国,英国",美国上映,107.0,2016.0
1496,最爱,7.5,http://maoyan.com/films/46,"剧情,爱情","中国大陆,中国香港",大陆上映,101.0,2011.0
1497,冲上云霄,5.2,http://maoyan.com/films/78601,"剧情,爱情","中国香港,中国大陆",大陆上映,100.0,2015.0
1498,巴霍巴利王：开端,8.5,http://maoyan.com/films/341361,"动作,战争,历史",印度,大陆上映,129.0,2016.0
1499,小情书,8.3,http://maoyan.com/films/1159320,"剧情,爱情",中国大陆,大陆上映,100.0,2017.0
1500,泰迪熊,8.1,http://maoyan.com/films/1048,喜剧,美国,美国上映,106.0,2012.0
1501,玛格丽特的春天,6.4,http://maoyan.com/films/1200675,"喜剧,爱情",中国大陆,大陆上映,90.0,2017.0
1502,冰河追凶,7.9,http://maoyan.com/films/247458,"动作,悬疑,犯罪",中国大陆,大陆上映,103.0,2016.0
1503,房间,8.7,http://maoyan.com/films/341740,"剧情,家庭","爱尔兰,加拿大",爱尔兰上映,118.0,2016.0
1505,德兰,0.0,http://maoyan.com/films/343117,剧情,中国大陆,台北金马影展上映,90.0,2015.0
1506,脱皮爸爸,0.0,http://maoyan.com/films/344164,"剧情,喜剧,奇幻","中国大陆,中国香港",东京国际电影节上映,101.0,2016.0
1507,我的妈呀,8.9,http://maoyan.com/films/1208848,"剧情,喜剧,家庭","中国香港,马来西亚",大陆上映,98.0,2017.0
1508,极品飞车,9.2,http://maoyan.com/films/78426,"动作,冒险,犯罪","美国,菲律宾,爱尔兰,英国",大陆上映,130.0,2014.0
1509,康斯坦丁：地狱神探,7.7,http://maoyan.com/films/227575,"动作,恐怖,奇幻","美国,德国",美国上映,121.0,2005.0
1510,海边的李尔,0.0,http://maoyan.com/films/1200020,剧情,日本,日本上映,105.0,2017.0
1511,无间道3：终极无间,8.7,http://maoyan.com/films/246078,"动作,惊悚,犯罪","中国大陆,中国香港",大陆上映,107.0,2003.0
1512,罗斯柴尔德的小提琴,0.0,http://maoyan.com/films/27506,"音乐,传记","法国,芬兰,瑞士,匈牙利",大陆上映,101.0,1996.0
1513,大侦探福尔摩斯,8.5,http://maoyan.com/films/37749,"动作,悬疑,冒险","美国,德国",大陆上映,128.0,2010.0
1514,死神来了,8.2,http://maoyan.com/films/396,"奇幻,惊悚,恐怖",美国,美国上映,98.0,2000.0
1515,欧布奥特曼：请借给我纽带的力量！ 劇場版 ウルトラマンオーブ 絆の力、おかりします！,0.0,http://maoyan.com/films/1203680,"动作,科幻",日本,日本上映,72.0,2017.0
1517,地心历险记2：神秘岛,8.0,http://maoyan.com/films/6,"喜剧,动作,冒险",美国,大陆上映,94.0,2012.0
1519,恐怖理发店,5.3,http://maoyan.com/films/343253,"爱情,惊悚,悬疑",中国大陆,大陆上映,89.0,2017.0
1520,赤壁（上）,7.3,http://maoyan.com/films/17092,"动作,战争,历史","中国大陆,中国香港,中国台湾,日本,韩国",大陆上映,146.0,2008.0
1521,诡梦凶铃,4.7,http://maoyan.com/films/342568,"惊悚,悬疑",中国大陆,大陆上映,90.0,2016.0
1522,夜半凶铃,3.7,http://maoyan.com/films/1207706,"恐怖,悬疑",中国大陆,大陆上映,92.0,2017.0
1523,僵尸先生,7.4,http://maoyan.com/films/4270,"动作,喜剧,奇幻",中国香港,中国香港上映,96.0,1985.0
1524,妈妈咪呀,6.4,http://maoyan.com/films/28005,"喜剧,歌舞,爱情","英国,美国,德国",美国上映,108.0,2008.0
1525,记得少年那首歌,0.0,http://maoyan.com/films/336844,剧情,中国大陆,大陆上映,246.0,2016.0
1526,楼下的房客,0.0,http://maoyan.com/films/343093,"剧情,悬疑,惊悚",中国台湾,台北电影节上映,120.0,2016.0
1527,勇士,8.7,http://maoyan.com/films/346759,"历史,战争,动作",中国大陆,大陆上映,102.0,2016.0
1528,电锯惊魂：重生,7.6,http://maoyan.com/films/25266,"动画,短片,恐怖",美国,大陆上映,7.0,2005.0
1529,哥斯拉,6.8,http://maoyan.com/films/3787,"动作,科幻,惊悚","美国,日本",美国上映,139.0,1998.0
1532,小鬼当家,8.7,http://maoyan.com/films/1961,"家庭,喜剧,犯罪",美国,美国上映,103.0,1990.0
1533,指环王1：护戒使者,0.0,http://maoyan.com/films/1220,"动作,冒险,奇幻","新西兰,美国",大陆上映,178.0,2002.0
1534,温柔地杀我,6.0,http://maoyan.com/films/27091,"悬疑,爱情,惊悚","美国,英国",英国上映,100.0,2002.0
1535,魁拔之十万火急,8.8,http://maoyan.com/films/60121,"动画,动作,奇幻",中国大陆,大陆上映,83.0,2011.0
1536,樱桃小丸子：来自意大利的少年,8.3,http://maoyan.com/films/341589,"喜剧,动画,家庭",日本,大陆上映,95.0,2016.0
1537,素媛,9.1,http://maoyan.com/films/78538,"剧情,家庭",韩国,韩国上映,123.0,2013.0
1538,底特律,7.5,http://maoyan.com/films/888335,"剧情,犯罪,历史",美国,美国上映,143.0,2017.0
1540,谋杀似水年华,6.4,http://maoyan.com/films/246301,"爱情,悬疑",中国大陆,大陆上映,128.0,2016.0
1541,黑暗塔,5.8,http://maoyan.com/films/338009,"动作,奇幻,冒险",美国,美国上映,95.0,2017.0
1542,捉妖战记,0.0,http://maoyan.com/films/1212463,"动作,悬疑,奇幻",中国大陆,大陆上映,78.0,2017.0
1543,圣斗士星矢,7.6,http://maoyan.com/films/334578,"剧情,动画,动作",日本,大陆上映,93.0,2016.0
1544,灵光,7.5,http://maoyan.com/films/21064,"恐怖,科幻",英国,大陆上映,94.0,1973.0
1545,红色警戒999,5.8,http://maoyan.com/films/336861,"犯罪,惊悚,剧情",美国,大陆上映,98.0,2016.0
1546,摩尔庄园3：魔幻列车大冒险,8.4,http://maoyan.com/films/246263,"动画,冒险",中国大陆,大陆上映,86.0,2016.0
1548,古惑仔之人在江湖,8.6,http://maoyan.com/films/15685,动作,中国香港,中国香港上映,97.0,1996.0
1549,重庆森林,8.6,http://maoyan.com/films/1290,"喜剧,爱情,剧情",中国香港,中国香港上映,98.0,1994.0
1550,银河守卫队,8.5,http://maoyan.com/films/345786,"动画,冒险,科幻",美国,大陆上映,93.0,2017.0
1551,234说爱你,8.0,http://maoyan.com/films/342833,"爱情,剧情",中国台湾,大陆上映,95.0,2016.0
1552,疯狂丑小鸭,8.1,http://maoyan.com/films/1136547,"动画,冒险",中国大陆,大陆上映,81.0,2016.0
1554,手机,7.2,http://maoyan.com/films/484,"剧情,喜剧",中国大陆,大陆上映,107.0,2003.0
1556,像素大战,8.0,http://maoyan.com/films/246426,"喜剧,动作,科幻","美国,中国大陆,加拿大",大陆上映,106.0,2015.0
1557,圣鹿之死,7.4,http://maoyan.com/films/367922,"剧情,惊悚,悬疑","英国,爱尔兰,美国",戛纳电影节上映,121.0,2017.0
1558,打归打，别打头,0.0,http://maoyan.com/films/357148,短片,中国香港,大陆上映,7.0,2010.0
1559,哈尔的移动城堡,9.0,http://maoyan.com/films/225980,"动画,冒险,家庭",日本,日本上映,119.0,2004.0
1560,春娇与志明,7.7,http://maoyan.com/films/128,"剧情,喜剧,爱情","中国香港,中国大陆",大陆上映,111.0,2012.0
1562,我的世界,0.0,http://maoyan.com/films/341604,"动作,冒险",美国,美国上映,90.0,2019.0
1563,我是你的小幂phone,0.0,http://maoyan.com/films/1199606,短片,中国大陆,大陆上映,33.0,2016.0
1565,绿灯侠,7.4,http://maoyan.com/films/767,"动作,科幻",美国,大陆上映,114.0,2011.0
1567,血战铜锣湾,0.0,http://maoyan.com/films/367814,剧情,中国大陆,大陆上映,67.0,2016.0
1569,一级恐惧,8.2,http://maoyan.com/films/4491,"剧情,悬疑,惊悚",美国,美国上映,129.0,1996.0
1570,伏妖·白鱼镇,0.0,http://maoyan.com/films/1212560,"动作,惊悚",中国大陆,大陆上映,70.0,2017.0
1571,爱与死,8.1,http://maoyan.com/films/2741,"喜剧,战争","美国,法国",法国上映,85.0,1975.0
1572,电锯惊魂2,7.9,http://maoyan.com/films/13635,"悬疑,惊悚","美国,加拿大",美国上映,93.0,2005.0
1573,南京！南京！,8.1,http://maoyan.com/films/114,"剧情,战争,历史","中国大陆,中国香港",大陆上映,132.0,2009.0
1574,鸭王,7.0,http://maoyan.com/films/248217,"喜剧,爱情,情色",中国香港,中国香港上映,96.0,2015.0
1575,守望者,8.4,http://maoyan.com/films/25794,"犯罪,奇幻,悬疑",美国,美国上映,162.0,2009.0
1576,太极1：从零开始,6.9,http://maoyan.com/films/743,"动作,奇幻,武侠",中国大陆,大陆上映,98.0,2012.0
1577,禁闭岛,8.7,http://maoyan.com/films/907,"剧情,惊悚,悬疑",美国,美国上映,138.0,2010.0
1578,赌王,6.0,http://maoyan.com/films/8024,动作,中国香港,香港上映,92.0,1990.0
1579,六人晚餐,8.1,http://maoyan.com/films/466744,"剧情,爱情",中国大陆,大陆上映,96.0,2017.0
1580,夜行动物,7.6,http://maoyan.com/films/341182,"剧情,悬疑,惊悚",美国,威尼斯国际电影节上映,116.0,2016.0
1581,美国狙击手,8.2,http://maoyan.com/films/246384,"战争,动作,传记",美国,美国上映,132.0,2015.0
1582,邻家大贱谍,8.0,http://maoyan.com/films/338373,"剧情,喜剧,动作",美国,大陆上映,104.0,2016.0
1585,教父2,9.0,http://maoyan.com/films/6641,"剧情,惊悚,犯罪",美国,美国上映,200.0,1974.0
1586,木乃伊归来,7.4,http://maoyan.com/films/696,"动作,冒险,奇幻",美国,大陆上映,130.0,2001.0
1587,Railroad Force Hero,0.0,http://maoyan.com/films/1207412,"剧情,动作,战争","韩国,美国,英国,中国大陆,中国香港",香港电影节上映,45.0,2017.0
1588,黄瓜,7.0,http://maoyan.com/films/43547,剧情,中国大陆,大陆上映,105.0,2008.0
1590,无敌破坏王,9.0,http://maoyan.com/films/965,"喜剧,动画,冒险",美国,大陆上映,101.0,2012.0
1592,分手再说我爱你,8.9,http://maoyan.com/films/344687,爱情,"中国香港,中国大陆",大陆上映,108.0,2015.0
1593,黑暗正义联盟,0.0,http://maoyan.com/films/343209,"动作,科幻,动画,惊悚,奇幻",美国,美国上映,75.0,2017.0
1594,史瑞克的万圣游戏,7.5,http://maoyan.com/films/65949,"喜剧,动画,短片",美国,大陆上映,21.0,2010.0
1595,完美音调,7.2,http://maoyan.com/films/72320,"喜剧,音乐",美国,美国上映,112.0,2012.0
1596,明日世界,7.7,http://maoyan.com/films/78593,"冒险,科幻,家庭","美国,西班牙",大陆上映,130.0,2015.0
1597,29+1,8.1,http://maoyan.com/films/346116,"剧情,爱情",中国香港,大陆上映,111.0,2017.0
1598,怨灵地下室,4.4,http://maoyan.com/films/1182756,"恐怖,惊悚,悬疑",中国大陆,大陆上映,89.0,2016.0
1600,天浴,7.9,http://maoyan.com/films/9291,剧情,"中国香港,美国,中国台湾",新加坡上映,99.0,1998.0
1602,蜜月计划,6.8,http://maoyan.com/films/1136560,"喜剧,爱情",中国大陆,大陆上映,93.0,2017.0
1603,环形使者,7.7,http://maoyan.com/films/778,"动作,惊悚,科幻","美国,中国大陆",大陆上映,118.0,2012.0
1605,我是谁的宝贝,8.3,http://maoyan.com/films/344631,"剧情,犯罪,家庭",中国大陆,大陆上映,100.0,2017.0
1606,武侠,7.3,http://maoyan.com/films/48,"剧情,动作,悬疑,武侠","中国香港,中国大陆",大陆上映,115.0,2011.0
1607,绿巨人浩克,7.4,http://maoyan.com/films/218074,"动作,科幻",美国,大陆上映,138.0,2003.0
1608,十月围城,8.3,http://maoyan.com/films/78909,"剧情,动作,历史","中国大陆,中国香港",大陆上映,139.0,2009.0
1611,鬼魅浮生,7.4,http://maoyan.com/films/1197692,"剧情,爱情,奇幻",美国,圣丹斯电影节上映,92.0,2017.0
1612,爱丽丝梦游仙境,8.3,http://maoyan.com/films/285,"冒险,奇幻,家庭",美国,大陆上映,108.0,2010.0
1613,杀手欧阳盆栽,6.9,http://maoyan.com/films/66,"喜剧,爱情,动作",中国台湾,大陆上映,100.0,2012.0
1614,生化危机5:惩罚,7.2,http://maoyan.com/films/989,"动作,惊悚,科幻","德国,加拿大,美国,法国",大陆上映,96.0,2013.0
1615,幻体：续命游戏,8.0,http://maoyan.com/films/247869,"惊悚,悬疑,科幻",美国,大陆上映,117.0,2016.0
1616,安娜贝尔,7.0,http://maoyan.com/films/247723,"悬疑,惊悚,恐怖",美国,美国上映,99.0,2014.0
1617,爱的替身,7.0,http://maoyan.com/films/78636,"剧情,家庭,犯罪",中国大陆,大陆上映,88.0,2010.0
1618,海底总动员,8.7,http://maoyan.com/films/215882,"动画,家庭,冒险",美国,大陆上映,100.0,2003.0
1619,喊·山,8.8,http://maoyan.com/films/248649,"爱情,犯罪,剧情",中国大陆,大陆上映,113.0,2016.0
1621,鬼子来了,8.9,http://maoyan.com/films/1262,"喜剧,剧情,战争",中国大陆,法国戛纳上映,139.0,2000.0
1623,他其实没那么喜欢你,8.1,http://maoyan.com/films/31514,"喜剧,剧情,爱情","美国,德国,荷兰",美国上映,129.0,2009.0
1625,普罗米修斯,7.6,http://maoyan.com/films/646,"动作,惊悚,科幻","美国,英国",大陆上映,124.0,2012.0
1627,有一天,9.1,http://maoyan.com/films/245994,"剧情,爱情,科幻",中国台湾,大陆上映,93.0,2014.0
1629,午夜凶铃3(美版),4.5,http://maoyan.com/films/247399,"剧情,恐怖",美国,法国上映,102.0,2017.0
1630,K女士,0.0,http://maoyan.com/films/346155,"动作,悬疑,犯罪","中国香港,马来西亚",大陆上映,96.0,2017.0
1631,苏乞儿,4.9,http://maoyan.com/films/20,"剧情,动作,历史","中国大陆,中国香港",大陆上映,115.0,2010.0
1632,Ruth Leuwerik,0.0,http://maoyan.com/films/751587,记录片,WestGermany,WestGermany上映,25.0,1965.0
1634,李米的猜想,8.1,http://maoyan.com/films/277,"剧情,爱情,犯罪",中国香港,大陆上映,96.0,2008.0
1635,杜拉拉追婚记,8.0,http://maoyan.com/films/342576,"剧情,爱情",中国大陆,大陆上映,101.0,2015.0
1636,终极复仇者2：黑豹的崛起,6.0,http://maoyan.com/films/21655,"动作,科幻,动画,奇幻,冒险",美国,大陆上映,73.0,2006.0
1638,星际迷航,8.5,http://maoyan.com/films/30070,"动作,冒险,科幻","美国,德国",大陆上映,127.0,2009.0
1640,诡异酒楼,4.8,http://maoyan.com/films/1205521,"恐怖,惊悚,悬疑",中国大陆,大陆上映,90.0,2017.0
1641,情况不妙,7.6,http://maoyan.com/films/346644,"喜剧,动作,犯罪",中国大陆,大陆上映,91.0,2016.0
1643,里约大冒险2,9.2,http://maoyan.com/films/78427,"喜剧,动画,冒险",美国,大陆上映,101.0,2014.0
1644,大兵小将,7.4,http://maoyan.com/films/550,"喜剧,动作,冒险","中国,中国香港",大陆上映,96.0,2010.0
1645,报告老师！怪怪怪怪物！,5.5,http://maoyan.com/films/345743,"剧情,恐怖",中国台湾,香港电影节上映,113.0,2017.0
1647,寄生兽 真人版,0.0,http://maoyan.com/films/1170377,"动作,恐怖,科幻",日本,日本上映,125.0,2014.0
1648,小时代2：青木时代,7.9,http://maoyan.com/films/78203,"剧情,喜剧,爱情","中国大陆,中国台湾",大陆上映,116.0,2013.0
1649,爱情,6.8,http://maoyan.com/films/52826,"喜剧,情色",中国香港,大陆上映,93.0,1992.0
1650,X战警3：背水一战,8.4,http://maoyan.com/films/14232,"动作,科幻,惊悚","美国,加拿大,英国",大陆上映,104.0,2006.0
1651,爱情麻辣烫之情定终身,7.9,http://maoyan.com/films/246509,"剧情,爱情",中国大陆,大陆上映,98.0,2016.0
1652,老家伙,7.3,http://maoyan.com/films/28390,"喜剧,家庭",美国,美国上映,88.0,2009.0
1653,一呼一吸,0.0,http://maoyan.com/films/367813,"剧情,爱情,传记",英国,多伦多国际电影节上映,117.0,2017.0
1654,独唱,0.0,http://maoyan.com/films/354021,剧情,意大利,意大利上映,97.0,2016.0
1655,地球上的星星,8.8,http://maoyan.com/films/35949,"剧情,家庭",印度,印度上映,165.0,2007.0
1657,乌鸦的拇指,7.7,http://maoyan.com/films/329361,"剧情,悬疑",日本,日本上映,160.0,2012.0
1660,一天,8.6,http://maoyan.com/films/902,"剧情,爱情","美国,英国",美国上映,107.0,2011.0
1662,逆生·致亲爱的小孩,9.2,http://maoyan.com/films/1208673,剧情,中国大陆,大陆上映,103.0,2017.0
1663,九品芝麻官,9.3,http://maoyan.com/films/5482,喜剧,中国香港,中国香港上映,106.0,1994.0
1664,国王的演讲,8.7,http://maoyan.com/films/95,"剧情,历史,传记","英国,澳大利亚",大陆上映,118.0,2012.0
1666,欢乐满人间2,0.0,http://maoyan.com/films/342753,歌舞,美国,美国上映,90.0,2018.0
1667,新世纪福音战士 第0:0`话 来自黑暗之光,0.0,http://maoyan.com/films/519608,动画,日本,日本上映,16.0,1997.0
1668,勇敢的心,8.8,http://maoyan.com/films/3294,"动作,传记,历史",美国,美国上映,177.0,1995.0
1669,最萌身高差,7.8,http://maoyan.com/films/345105,"喜剧,爱情",中国大陆,大陆上映,91.0,2016.0
1670,美丽心灵,8.8,http://maoyan.com/films/11473,"传记,剧情",美国,美国上映,135.0,2001.0
1672,鸭王2,0.0,http://maoyan.com/films/345099,"剧情,情色",中国香港,中国香港上映,96.0,2016.0
1673,冰雪奇缘的故事：打造迪斯尼动画经典,0.0,http://maoyan.com/films/635303,"动画,纪录片",美国,美国上映,40.0,2014.0
1676,抢劫坚果店,0.0,http://maoyan.com/films/246355,"动画,喜剧,冒险","加拿大,韩国,美国",大陆上映,86.0,2014.0
1677,寂静岭,8.2,http://maoyan.com/films/17099,"悬疑,惊悚,恐怖","美国,法国,日本,加拿大",美国上映,125.0,2006.0
1679,天河,7.6,http://maoyan.com/films/246217,剧情,中国大陆,大陆上映,98.0,2014.0
1680,超人归来,6.4,http://maoyan.com/films/14577,"动作,冒险,科幻",美国,大陆上映,154.0,2006.0
